Date_x,Open,High,Low,Close,Adj Close,Volume,Time Stamp,Date_y,Init N.S.A,Init S.F.,Init S.A.,Init S.A. 4-Week,Continued N.S.A,Continued S.F.,Continued S.A.,Continued S.A. 4-Week,IUR N.S.A,IUR S.A.,Covered Employment,CPI Date,CPI Open,CPI High,CPI Low,CPI Close,CPI Adj Close,CPI Volume,DJIA Date,DJIA Open,DJIA High,DJIA Low,DJIA Close,DJIA Adj Close,DJIA Volume,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date,S&P Date,S&P Open,S&P High,S&P Low,S&P Close,S&P Adj Close,S&P Volume,NASDAQ Date,NASDAQ Open,NASDAQ High,NASDAQ Low,NASDAQ Close,NASDAQ Adj Close,NASDAQ Volume
2021-10-12,57526.83203125,57627.87890625,54477.97265625,56041.05859375,56041.05859375,41083758949,2021-10-12,2021-10-09,"280,597","-15,177.00","296,000","335,000","2,168,231","-311,856.00","2,480,000","2,655,250",1.6,1.8,"135,015,266",2021-10-12,27.46999931335449,27.489999771118164,27.46999931335449,27.489999771118164,27.489999771118164,500.0,2021-10-12,34507.1484375,34611.23828125,34318.94140625,34378.33984375,34378.33984375,260815000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-12,-7.0,2.0,21.0,-21.0,-24.0,5.0,2021-10-12,2021-10-12,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,4350.64990234375,2608150000.0,2021-10-12,14539.08984375,14552.7099609375,14441.599609375,14465.919921875,14465.919921875,4037030000.0
2021-10-13,56038.2578125,57688.66015625,54370.97265625,57401.09765625,57401.09765625,41684252783,2021-10-13,2021-10-09,"280,597","-15,177.00","296,000","335,000","2,168,231","-311,856.00","2,480,000","2,655,250",1.6,1.8,"135,015,266",2021-10-13,27.5,27.51000022888184,27.5,27.51000022888184,27.51000022888184,600.0,2021-10-13,34372.7109375,34449.828125,34115.1015625,34377.80859375,34377.80859375,292646000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-13,-6.0,1.0,20.0,-21.0,-23.0,5.0,2021-10-13,2021-10-13,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,4363.7998046875,2926460000.0,2021-10-13,14537.169921875,14589.2802734375,14471.8798828125,14571.6396484375,14571.6396484375,4032440000.0
2021-10-14,57372.83203125,58478.734375,56957.07421875,57321.5234375,57321.5234375,36615791366,2021-10-14,2021-10-09,"280,597","-15,177.00","296,000","335,000","2,168,231","-311,856.00","2,480,000","2,655,250",1.6,1.8,"135,015,266",2021-10-14,27.540000915527344,27.540000915527344,27.540000915527344,27.540000915527344,27.540000915527344,100.0,2021-10-14,34443.21875,34923.828125,34443.21875,34912.55859375,34912.55859375,264292000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-14,-5.0,3.0,27.0,-19.0,-23.0,5.0,2021-10-14,2021-10-14,4386.75,4439.72998046875,4386.75,4438.259765625,4438.259765625,2642920000.0,2021-10-14,14717.5,14827.5595703125,14699.51953125,14823.4296875,14823.4296875,4240520000.0
2021-10-15,57345.90234375,62757.12890625,56868.14453125,61593.94921875,61593.94921875,51780081801,2021-10-15,2021-10-09,"280,597","-15,177.00","296,000","335,000","2,168,231","-311,856.00","2,480,000","2,655,250",1.6,1.8,"135,015,266",2021-10-15,27.18000030517578,27.51000022888184,27.18000030517578,27.34000015258789,27.34000015258789,5200.0,2021-10-15,35023.62890625,35320.96875,35023.62890625,35294.76171875,35294.76171875,300056000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-15,-5.0,0.0,24.0,-18.0,-24.0,4.0,2021-10-15,2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3000560000.0,2021-10-15,14891.240234375,14904.98046875,14847.9599609375,14897.33984375,14897.33984375,4473930000.0
2021-10-16,61609.52734375,62274.4765625,60206.12109375,60892.1796875,60892.1796875,34250964237,2021-10-16,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-15,27.18000030517578,27.51000022888184,27.18000030517578,27.34000015258789,27.34000015258789,5200.0,2021-10-15,35023.62890625,35320.96875,35023.62890625,35294.76171875,35294.76171875,300056000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-16,-4.0,2.0,48.0,-12.0,-10.0,0.0,2021-10-16,2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3000560000.0,2021-10-15,14891.240234375,14904.98046875,14847.9599609375,14897.33984375,14897.33984375,4473930000.0
2021-10-17,60887.65234375,61645.5234375,59164.46875,61553.6171875,61553.6171875,29032367511,2021-10-17,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-15,27.18000030517578,27.51000022888184,27.18000030517578,27.34000015258789,27.34000015258789,5200.0,2021-10-15,35023.62890625,35320.96875,35023.62890625,35294.76171875,35294.76171875,300056000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-17,-3.0,0.0,30.0,-10.0,-12.0,1.0,2021-10-17,2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3000560000.0,2021-10-15,14891.240234375,14904.98046875,14847.9599609375,14897.33984375,14897.33984375,4473930000.0
2021-10-18,61548.8046875,62614.66015625,60012.7578125,62026.078125,62026.078125,38055562075,2021-10-18,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-18,27.540000915527344,27.540000915527344,27.36000061035156,27.51000022888184,27.51000022888184,5300.0,2021-10-18,35221.01953125,35327.5703125,35035.94140625,35258.609375,35258.609375,268354000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-18,-7.0,1.0,16.0,-21.0,-24.0,5.0,2021-10-18,2021-10-18,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,4486.4599609375,2683540000.0,2021-10-18,14839.740234375,15026.6796875,14833.2802734375,15021.8095703125,15021.8095703125,4142540000.0
2021-10-19,62043.1640625,64434.53515625,61622.93359375,64261.9921875,64261.9921875,40471196346,2021-10-19,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-19,27.530000686645508,27.530000686645508,27.51000022888184,27.51000022888184,27.51000022888184,600.0,2021-10-19,35325.37109375,35462.6796875,35290.12109375,35457.30859375,35457.30859375,253121000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-19,-6.0,2.0,23.0,-22.0,-23.0,5.0,2021-10-19,2021-10-19,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,4519.6298828125,2531210000.0,2021-10-19,15073.1298828125,15137.849609375,15049.73046875,15129.08984375,15129.08984375,4443000000.0
2021-10-20,64284.5859375,66930.390625,63610.67578125,65992.8359375,65992.8359375,40788955582,2021-10-20,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-20,27.420000076293945,27.600000381469727,27.420000076293945,27.479999542236328,27.479999542236328,5000.0,2021-10-20,35475.16015625,35669.69140625,35465.7109375,35609.33984375,35609.33984375,267156000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-20,-5.0,1.0,22.0,-21.0,-23.0,5.0,2021-10-20,2021-10-20,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,4536.18994140625,2671560000.0,2021-10-20,15160.0,15178.3896484375,15071.150390625,15121.6796875,15121.6796875,4086590000.0
2021-10-21,66002.234375,66600.546875,62117.41015625,62210.171875,62210.171875,45908121370,2021-10-21,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-21,27.549999237060547,27.56999969482422,27.549999237060547,27.56999969482422,27.56999969482422,2100.0,2021-10-21,35520.3203125,35612.359375,35442.53125,35603.078125,35603.078125,301695000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-21,-5.0,2.0,22.0,-20.0,-23.0,5.0,2021-10-21,2021-10-21,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,4549.77978515625,3016950000.0,2021-10-21,15104.7998046875,15222.25,15094.1396484375,15215.7001953125,15215.7001953125,4880390000.0
2021-10-22,62237.890625,63715.0234375,60122.796875,60692.265625,60692.265625,38434082775,2021-10-22,2021-10-16,"257,215","-33,677.00","291,000","320,000","1,986,626","-252,136.00","2,239,000","2,512,250",1.5,1.7,"135,015,266",2021-10-22,27.489999771118164,27.61000061035156,27.489999771118164,27.61000061035156,27.61000061035156,700.0,2021-10-22,35607.71875,35765.01953125,35533.94921875,35677.01953125,35677.01953125,306281000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-22,-6.0,-1.0,19.0,-18.0,-23.0,4.0,2021-10-22,2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3062810000.0,2021-10-22,15158.0703125,15193.009765625,15021.01953125,15090.2001953125,15090.2001953125,5719760000.0
2021-10-23,60694.62890625,61743.87890625,59826.5234375,61393.6171875,61393.6171875,26882546034,2021-10-23,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-22,27.489999771118164,27.61000061035156,27.489999771118164,27.61000061035156,27.61000061035156,700.0,2021-10-22,35607.71875,35765.01953125,35533.94921875,35677.01953125,35677.01953125,306281000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-23,-5.0,1.0,38.0,-13.0,-10.0,1.0,2021-10-23,2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3062810000.0,2021-10-22,15158.0703125,15193.009765625,15021.01953125,15090.2001953125,15090.2001953125,5719760000.0
2021-10-24,61368.34375,61505.8046875,59643.34375,60930.8359375,60930.8359375,27316183882,2021-10-24,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-22,27.489999771118164,27.61000061035156,27.489999771118164,27.61000061035156,27.61000061035156,700.0,2021-10-22,35607.71875,35765.01953125,35533.94921875,35677.01953125,35677.01953125,306281000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-24,-6.0,-2.0,8.0,-14.0,-13.0,2.0,2021-10-24,2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3062810000.0,2021-10-22,15158.0703125,15193.009765625,15021.01953125,15090.2001953125,15090.2001953125,5719760000.0
2021-10-25,60893.92578125,63729.32421875,60691.80078125,63039.82421875,63039.82421875,31064911614,2021-10-25,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-25,27.6299991607666,27.6299991607666,27.61000061035156,27.6200008392334,27.6200008392334,1200.0,2021-10-25,35692.62109375,35787.0390625,35629.37109375,35741.1484375,35741.1484375,325021000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-25,-9.0,0.0,-1.0,-23.0,-24.0,6.0,2021-10-25,2021-10-25,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,4566.47998046875,3250210000.0,2021-10-25,15142.919921875,15259.6298828125,15070.75,15226.7099609375,15226.7099609375,5677320000.0
2021-10-26,63032.76171875,63229.02734375,59991.16015625,60363.79296875,60363.79296875,34878965587,2021-10-26,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-26,27.6200008392334,27.6299991607666,27.6200008392334,27.6200008392334,27.6200008392334,300.0,2021-10-26,35791.05078125,35892.921875,35734.73046875,35756.87890625,35756.87890625,286650000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-26,-7.0,2.0,4.0,-25.0,-23.0,6.0,2021-10-26,2021-10-26,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,4574.7900390625,2866500000.0,2021-10-26,15317.5,15384.0,15198.23046875,15235.7099609375,15235.7099609375,7035470000.0
2021-10-27,60352.0,61435.18359375,58208.1875,58482.38671875,58482.38671875,43657076893,2021-10-27,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-27,27.63999938964844,27.63999938964844,27.6299991607666,27.6299991607666,27.6299991607666,400.0,2021-10-27,35835.4296875,35835.4296875,35490.4296875,35490.69140625,35490.69140625,325951000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-27,-5.0,2.0,9.0,-22.0,-22.0,5.0,2021-10-27,2021-10-27,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4551.68017578125,3259510000.0,2021-10-27,15276.0,15364.5400390625,15235.83984375,15235.83984375,15235.83984375,6083210000.0
2021-10-28,58470.73046875,62128.6328125,58206.91796875,60622.13671875,60622.13671875,45257083247,2021-10-28,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-28,27.6299991607666,27.649999618530277,27.6299991607666,27.649999618530277,27.649999618530277,800.0,2021-10-28,35545.41015625,35742.25,35545.41015625,35730.48046875,35730.48046875,319756000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-28,-5.0,3.0,8.0,-21.0,-22.0,5.0,2021-10-28,2021-10-28,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4596.419921875,3197560000.0,2021-10-28,15304.740234375,15452.2998046875,15290.3095703125,15448.1201171875,15448.1201171875,5660240000.0
2021-10-29,60624.87109375,62927.609375,60329.96484375,62227.96484375,62227.96484375,36856881767,2021-10-29,2021-10-23,"247,330","-35,800.00","283,000","299,750","1,884,992","-216,105.00","2,101,000","2,355,750",1.4,1.6,"135,015,266",2021-10-29,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,100.0,2021-10-29,35712.28125,35852.53125,35633.19921875,35819.55859375,35819.55859375,363226000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-29,-7.0,0.0,4.0,-21.0,-22.0,5.0,2021-10-29,2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,3632260000.0,2021-10-29,15323.2900390625,15504.1201171875,15323.2900390625,15498.3896484375,15498.3896484375,5310370000.0
2021-10-30,62239.36328125,62330.14453125,60918.38671875,61888.83203125,61888.83203125,32157938616,2021-10-30,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-10-29,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,100.0,2021-10-29,35712.28125,35852.53125,35633.19921875,35819.55859375,35819.55859375,363226000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-30,-5.0,5.0,25.0,-16.0,-10.0,1.0,2021-10-30,2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,3632260000.0,2021-10-29,15323.2900390625,15504.1201171875,15323.2900390625,15498.3896484375,15498.3896484375,5310370000.0
2021-10-31,61850.48828125,62406.171875,60074.328125,61318.95703125,61318.95703125,32241199927,2021-10-31,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-10-29,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,100.0,2021-10-29,35712.28125,35852.53125,35633.19921875,35819.55859375,35819.55859375,363226000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-10-31,-5.0,4.0,29.0,-12.0,-13.0,1.0,2021-10-31,2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,3632260000.0,2021-10-29,15323.2900390625,15504.1201171875,15323.2900390625,15498.3896484375,15498.3896484375,5310370000.0
2021-11-01,61320.44921875,62419.00390625,59695.18359375,61004.40625,61004.40625,36150572843,2021-11-01,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-11-01,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,27.63999938964844,100.0,2021-11-01,35833.6484375,36009.73828125,35797.96875,35913.83984375,35913.83984375,292400000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-01,-7.0,2.0,2.0,-21.0,-24.0,6.0,2021-11-01,2021-11-01,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,4613.669921875,2924000000.0,2021-11-01,15541.259765625,15598.9501953125,15470.8203125,15595.919921875,15595.919921875,5239250000.0
2021-11-02,60963.25390625,64242.79296875,60673.0546875,63226.40234375,63226.40234375,37746665647,2021-11-02,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-11-02,27.649999618530277,27.68000030517578,27.649999618530277,27.65999984741211,27.65999984741211,1500.0,2021-11-02,35935.109375,36088.80859375,35884.12890625,36052.62890625,36052.62890625,330969000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-02,-6.0,2.0,5.0,-24.0,-24.0,6.0,2021-11-02,2021-11-02,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,4630.64990234375,3309690000.0,2021-11-02,15583.98046875,15656.599609375,15569.26953125,15649.599609375,15649.599609375,5118540000.0
2021-11-03,63254.3359375,63516.9375,61184.23828125,62970.046875,62970.046875,36124731509,2021-11-03,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-11-03,27.649999618530277,27.649999618530277,27.6200008392334,27.63999938964844,27.63999938964844,1500.0,2021-11-03,36059.08984375,36178.51171875,35891.73046875,36157.578125,36157.578125,333944000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-03,-6.0,3.0,3.0,-23.0,-22.0,5.0,2021-11-03,2021-11-03,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4660.56982421875,3339440000.0,2021-11-03,15658.51953125,15821.5703125,15616.4404296875,15811.580078125,15811.580078125,5274520000.0
2021-11-04,62941.8046875,63123.2890625,60799.6640625,61452.23046875,61452.23046875,32615846901,2021-11-04,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-11-04,27.71999931335449,27.71999931335449,27.68000030517578,27.68000030517578,27.68000030517578,600.0,2021-11-04,36107.4609375,36168.03125,35986.48046875,36124.23046875,36124.23046875,333294000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-04,-6.0,2.0,4.0,-22.0,-22.0,6.0,2021-11-04,2021-11-04,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4680.06005859375,3332940000.0,2021-11-04,15849.740234375,15966.08984375,15827.66015625,15940.3095703125,15940.3095703125,5252570000.0
2021-11-05,61460.078125,62541.46875,60844.609375,61125.67578125,61125.67578125,30605102446,2021-11-05,2021-10-30,"241,719","-28,928.00","271,000","285,250","1,952,921","-255,766.00","2,209,000","2,257,250",1.4,1.6,"135,015,266",2021-11-05,27.709999084472656,27.739999771118164,27.649999618530277,27.729999542236328,27.729999542236328,4900.0,2021-11-05,36268.75,36484.75,36190.19921875,36327.94921875,36327.94921875,349115000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-05,-7.0,-2.0,2.0,-21.0,-22.0,5.0,2021-11-05,2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,3491150000.0,2021-11-05,16003.5595703125,16053.3896484375,15900.7802734375,15971.58984375,15971.58984375,5534130000.0
2021-11-06,61068.875,61590.68359375,60163.78125,61527.48046875,61527.48046875,29094934221,2021-11-06,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-05,27.709999084472656,27.739999771118164,27.649999618530277,27.729999542236328,27.729999542236328,4900.0,2021-11-05,36268.75,36484.75,36190.19921875,36327.94921875,36327.94921875,349115000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-06,-6.0,0.0,20.0,-16.0,-10.0,2.0,2021-11-06,2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,3491150000.0,2021-11-05,16003.5595703125,16053.3896484375,15900.7802734375,15971.58984375,15971.58984375,5534130000.0
2021-11-07,61554.921875,63326.98828125,61432.48828125,63326.98828125,63326.98828125,24726754302,2021-11-07,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-05,27.709999084472656,27.739999771118164,27.649999618530277,27.729999542236328,27.729999542236328,4900.0,2021-11-05,36268.75,36484.75,36190.19921875,36327.94921875,36327.94921875,349115000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-07,-4.0,0.0,13.0,-15.0,-11.0,2.0,2021-11-07,2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,3491150000.0,2021-11-05,16003.5595703125,16053.3896484375,15900.7802734375,15971.58984375,15971.58984375,5534130000.0
2021-11-08,63344.06640625,67673.7421875,63344.06640625,67566.828125,67566.828125,41125608330,2021-11-08,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-08,27.739999771118164,27.739999771118164,27.739999771118164,27.739999771118164,27.739999771118164,100.0,2021-11-08,36416.4609375,36565.73046875,36334.421875,36432.21875,36432.21875,346572000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-08,-8.0,1.0,6.0,-22.0,-22.0,5.0,2021-11-08,2021-11-08,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4701.7001953125,3465720000.0,2021-11-08,15995.7197265625,16038.23046875,15961.8095703125,15982.3603515625,15982.3603515625,5620280000.0
2021-11-09,67549.734375,68530.3359375,66382.0625,66971.828125,66971.828125,42357991721,2021-11-09,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-09,27.770000457763672,27.770000457763672,27.75,27.76000022888184,27.76000022888184,2800.0,2021-11-09,36404.53125,36416.98046875,36173.0703125,36319.98046875,36319.98046875,311023000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-09,-7.0,2.0,7.0,-22.0,-22.0,5.0,2021-11-09,2021-11-09,4707.25,4708.52978515625,4670.8701171875,4685.25,4685.25,3110230000.0,2021-11-09,16024.1298828125,16035.2099609375,15836.6796875,15886.5400390625,15886.5400390625,5531330000.0
2021-11-10,66953.3359375,68789.625,63208.11328125,64995.23046875,64995.23046875,48730828378,2021-11-10,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-10,27.76000022888184,27.76000022888184,27.68000030517578,27.68000030517578,27.68000030517578,600.0,2021-11-10,36299.25,36346.609375,36009.5,36079.94140625,36079.94140625,358163000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-10,-5.0,2.0,8.0,-21.0,-21.0,5.0,2021-11-10,2021-11-10,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4646.7099609375,3581630000.0,2021-11-10,15753.83984375,15867.240234375,15543.6796875,15622.7099609375,15622.7099609375,5336480000.0
2021-11-11,64978.890625,65579.015625,64180.48828125,64949.9609375,64949.9609375,35880633236,2021-11-11,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-11,27.65999984741211,27.65999984741211,27.65999984741211,27.65999984741211,27.65999984741211,300.0,2021-11-11,36038.78125,36108.171875,35915.26953125,35921.23046875,35921.23046875,262314000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-11,-2.0,2.0,8.0,-25.0,-33.0,8.0,2021-11-11,2021-11-11,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,4649.27001953125,2623140000.0,2021-11-11,15752.080078125,15768.0302734375,15695.76953125,15704.2802734375,15704.2802734375,4520600000.0
2021-11-12,64863.98046875,65460.81640625,62333.9140625,64155.94140625,64155.94140625,36084893887,2021-11-12,2021-11-06,"257,033","-12,080.00","269,000","278,500","1,783,320","-325,819.00","2,109,000","2,164,500",1.3,1.6,"135,015,266",2021-11-12,27.700000762939453,27.700000762939453,27.68000030517578,27.690000534057617,27.690000534057617,256800.0,2021-11-12,35963.78125,36147.62890625,35934.58984375,36100.30859375,36100.30859375,286579000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-12,-8.0,-3.0,-2.0,-22.0,-24.0,6.0,2021-11-12,2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,4682.85009765625,2865790000.0,2021-11-12,15752.6201171875,15874.5703125,15705.3798828125,15860.9599609375,15860.9599609375,5412870000.0
2021-11-13,64158.12109375,64915.67578125,63303.734375,64469.52734375,64469.52734375,30474228777,2021-11-13,2021-11-13,"240,435","-29,148.00","270,000","273,250","1,820,571","-234,695.00","2,055,000","2,118,500",1.3,1.5,"135,015,266",2021-11-12,27.700000762939453,27.700000762939453,27.68000030517578,27.690000534057617,27.690000534057617,256800.0,2021-11-12,35963.78125,36147.62890625,35934.58984375,36100.30859375,36100.30859375,286579000000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-11-13,-5.0,0.0,11.0,-16.0,-10.0,2.0,2021-11-13,2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,4682.85009765625,2865790000.0,2021-11-12,15752.6201171875,15874.5703125,15705.3798828125,15860.9599609375,15860.9599609375,5412870000.0
